Campus Number,Bilingual Spending,Account Amount,2020 EL Denominator,2020 All Students Denominator,Percentage Bilingual Spending,2020 EL Pop Percent
170903042,156972.0,7695510.0,,,0.020397868367398653,
170903043,152900.0,7580189.0,,,0.020171001013299272,
170903102,482562.0,4259629.0,,,0.11328733089196266,
170903103,3797.0,3850152.0,,,0.0009861948307495392,
170903104,394425.0,5339933.0,,,0.07386328629965956,
170903105,,5130347.0,,,,
170903106,,5566303.0,,,,
170903107,,5424023.0,,,,
170904002,25701.0,15767385.0,37.0,501.0,0.0016300103029132605,0.07385229540918163
170904004,,2635.0,,,,
170904042,2403.0,7298404.0,,,0.00032925006617885223,
170904043,2537.0,5797424.0,,,0.0004376081514824515,
170904101,55814.0,4721067.0,,,0.011822327452671186,
170904103,314826.0,4446024.0,,,0.070810683882948,
170904104,26672.0,5225942.0,,,0.005103768851625219,
170904106,334172.0,4737919.0,,,0.07053138730315989,
170904107,101424.0,5584661.0,,,0.018161173972780085,
170904109,,1220776.0,,,,
170906001,1169.0,14882303.0,15.0,446.0,7.854967070620723e-05,0.033632286995515695
170906002,77224.0,15386457.0,28.0,439.0,0.005018959205488307,0.06378132118451026
170906010,,,,,,
170906011,,713804.0,,,,
170906012,,914037.0,6.0,100.0,,0.06
170906041,4074.0,6736529.0,,,0.0006047624822813054,
170906042,1184.0,6162796.0,,,0.00019212058942077588,
170906061,1291.0,7547984.0,,,0.0001710390483074686,
170906062,1288.0,6853688.0,,,0.00018792801773293445,
170906102,305730.0,4887604.0,,,0.06255212165306355,
170906103,798378.0,5386423.0,,,0.14822044239748716,
170906104,726.0,4000119.0,,,0.00018149460053563406,
170906105,366910.0,5591989.0,,,0.06561350531984236,
170906106,550219.0,5458509.0,,,0.10080023684123265,
170906107,150.0,4006456.0,,,3.743957252993668e-05,
170906108,715.0,4437444.0,,,0.0001611287939633717,
170906109,335677.0,4852031.0,,,0.0691827813960793,
170907001,312.0,14706392.0,17.0,270.0,2.1215264763784345e-05,0.06296296296296296
170907010,,,,,,
170907041,62337.0,7030350.0,,,0.008866841622394333,
170907101,426.0,3885352.0,,,0.00010964257549895094,
170907102,186912.0,5004913.0,,,0.037345704111140396,
170907104,,5603073.0,,,,
170907105,,,,,,
170908001,133888.0,20684462.0,52.0,491.0,0.006472878047299466,0.10590631364562118
170908002,,1697066.0,,,,
170908006,83443.0,18370302.0,62.0,533.0,0.004542276985974428,0.11632270168855535
170908007,113.0,2644989.0,,48.0,4.27222948753284e-05,
170908041,181486.0,8351874.0,,,0.02172997341674455,
170908042,169936.0,27407885.0,,,0.006200259523856,
170908044,129899.0,10660082.0,,,0.012185553544522453,
170908045,107422.0,7827166.0,,,0.013724252175052886,
170908101,173629.0,5842172.0,,,0.0297199397758231,
170908102,225657.0,5724119.0,,,0.039422136402125815,
170908106,212707.0,5213596.0,,,0.04079851986997075,
170908107,59508.0,5388616.0,,,0.01104328087212004,
170908109,125086.0,6430579.0,,,0.019451747657559297,
170908110,308308.0,6741842.0,,,0.04573052883766781,
170908111,102795.0,5606243.0,,,0.018335808847386743,
170908113,312232.0,6453904.0,,,0.048378779727743085,
170908114,173007.0,5400982.0,,,0.03203250816240454,
170908115,255879.0,5670311.0,,,0.04512609625821229,
170908116,251605.0,5879244.0,,,0.04279546826088524,
171901001,47049.0,8598638.0,19.0,211.0,0.005471680514983885,0.09004739336492891
171901002,,741712.0,11.0,86.0,,0.12790697674418605
171901041,164559.0,4758653.0,,,0.03458100433042712,
171901101,94243.0,3024508.0,,,0.031159778714422312,
171901102,37462.0,3466030.0,,,0.010808331145431517,
171901103,22348.0,2068587.0,,,0.01080350983545773,
171901104,61937.0,2148493.0,,,0.028828113473025045,
171901105,51876.0,2731408.0,,,0.018992402453240232,
171901106,41770.0,4087642.0,,,0.010218605249676953,
171902001,,1984019.0,,33.0,,
171902041,599.0,1094702.0,,,0.000547180876622131,
171902101,68425.0,2119690.0,,,0.032280663681953495,
172902001,1180.0,3553171.0,,55.0,0.00033209772341381827,
172902041,1128.0,2105559.0,,,0.0005357247172841036,
172902101,10251.0,2004392.0,,,0.005114269065132968,
172902102,15515.0,2026369.0,,,0.007656552187681513,
172905002,1347.0,3268595.0,,56.0,0.0004121036714551665,
172905041,3623.0,1601330.0,,,0.0022624943016117853,
172905102,21526.0,2971559.0,,,0.0072440089528762516,
173901001,2626.0,1607094.0,,9.0,0.0016340052293145268,
174801101,,,,,,
174901001,,1446080.0,,20.0,,
174901101,30340.0,2105376.0,,,0.014410727585001445,
174902001,200.0,2679975.0,,47.0,7.462756182427074e-05,
174902002,7017.0,1603951.0,,,0.004374821924111148,
174903001,,2006673.0,,55.0,,
174903003,,,,,,
174903041,3176.0,809375.0,,,0.003924015444015444,
174903101,143.0,2063285.0,,,6.930695468633757e-05,
174904002,109654.0,11769012.0,35.0,339.0,0.009317179725876734,0.10324483775811209
174904005,16619.0,842676.0,,53.0,0.019721696120454362,
174904042,98955.0,4635095.0,,,0.02134907698763456,
174904043,123624.0,5711885.0,,,0.02164329288842475,
174904101,137673.0,4473253.0,,,0.03077693123997234,
174904102,35012.0,7733173.0,,,0.004527507660826933,
174904103,16237.0,3267806.0,,,0.004968777216272937,
174904104,187681.0,2443591.0,,,0.07680540646941325,
174904105,37916.0,3639244.0,,,0.010418647389402853,
174904110,184436.0,4896348.0,,,0.037668074246356674,
174906001,232.0,2080498.0,,60.0,0.00011151176304903922,
174906041,,1038266.0,,,,
174906101,555.0,2496235.0,,,0.0002223348362634127,
174908001,713.0,2461062.0,,72.0,0.0002897123274423806,
174908041,2113.0,1599296.0,,,0.0013212063307855456,
174908101,43140.0,3305191.0,,,0.013052195773254859,
174909001,8148.0,4952496.0,,26.0,0.0016452310107872878,
174910101,,1401839.0,,,,
174911001,10427.0,5199468.0,,28.0,0.0020053974752801632,
175902001,15433.0,3254658.0,,64.0,0.004741819263345028,
175902041,3343.0,2297706.0,,,0.0014549293947963753,
175902101,40483.0,3530646.0,,,0.01146617361242107,
175903001,2267.0,13890017.0,30.0,398.0,0.00016321074337058046,0.07537688442211055
175903041,99712.0,7133170.0,,,0.013978637828623179,
175903042,16639.0,7074152.0,,,0.0023520840377758354,
175903101,1441.0,3861993.0,,,0.0003731234106328002,
175903102,2981.0,4506293.0,,,0.0006615193463895934,
175903103,2268.0,4569548.0,,,0.0004963291774153592,
175903105,33661.0,2572013.0,,,0.01308741441042483,
175903107,113791.0,3555134.0,,,0.03200751364083604,
175904001,2215.0,2701259.0,,30.0,0.0008199880129969026,
175904101,7420.0,2547271.0,,,0.002912921318540509,
175905001,32298.0,1920638.0,10.0,26.0,0.016816287087936404,0.38461538461538464
175905002,,,,,,
175905101,10452.0,1563798.0,,,0.006683727693730265,
175907001,7957.0,8097594.0,,39.0,0.0009826375587612813,
175910001,3550.0,4172459.0,,71.0,0.0008508172279224314,
175910101,4384.0,2287275.0,,,0.0019166912592495436,
175911001,12210.0,3036338.0,6.0,67.0,0.004021291437251057,0.08955223880597014
175911042,69029.0,2349501.0,,,0.02938028117459835,
175911101,55342.0,4122307.0,,,0.01342500691966901,
176901001,,2833089.0,,21.0,,
176902002,,3941958.0,,69.0,,
176902041,752.0,2723214.0,,,0.00027614429126759775,
176902104,581.0,4715087.0,,,0.0001232214803247533,
176903001,,4275673.0,,38.0,,
176903101,,15161979.0,,,,
177901001,,4464984.0,5.0,28.0,,0.17857142857142858
177901101,9566.0,2189154.0,,,0.00436972456026392,
177901102,8183.0,675949.0,,,0.012105942903976484,
177902001,7563.0,4631564.0,,88.0,0.0016329257244421106,
177902004,,630774.0,,17.0,,
177902041,,3121391.0,,,,
177902101,,1486059.0,,,,
177902102,,2068203.0,,,,
177902104,,2474944.0,,,,
177902105,11965.0,2412349.0,,,0.004959895935455442,
177903001,2656.0,2418636.0,,16.0,0.0010981396125750217,
177905001,,2682492.0,,17.0,,
178801001,,,,,,
178807101,,,,,,
178808041,,,,,,
178808101,,,,,,
178901001,292.0,2079379.0,,31.0,0.00014042654080857793,
178901101,201.0,1285945.0,,,0.00015630528521826361,
178902001,138.0,4346700.0,,139.0,3.1748222789702534e-05,
178902041,88.0,2393257.0,,,3.676997497552498e-05,
178902101,88.0,1814680.0,,,4.8493398285097094e-05,
178902102,88.0,2173966.0,,,4.0479013931220635e-05,
178902103,207.0,976357.0,,,0.0002120126142384394,
178903001,8700.0,17333905.0,,263.0,0.0005019065236598446,
178903003,,,,,,
178903041,8385.0,7836134.0,,,0.0010700429574073134,
178903103,12004.0,4893529.0,,,0.0024530354269893975,
178903104,15633.0,5428519.0,,,0.002879790970612795,
178903105,5905.0,4832625.0,,,0.0012219032099531828,
178904001,4437.0,41449936.0,14.0,334.0,0.00010704479736711777,0.041916167664670656
178904002,3957.0,13541074.0,,352.0,0.0002922220202031242,
178904003,28278.0,18331539.0,17.0,266.0,0.0015425873408664707,0.06390977443609022
178904004,5117.0,14782820.0,24.0,352.0,0.00034614505216190144,0.06818181818181818
178904005,42376.0,18198249.0,13.0,410.0,0.002328575677802848,0.03170731707317073
178904008,3442.0,2384438.0,,97.0,0.0014435267346016127,
178904009,2999.0,2785394.0,,268.0,0.0010766878940645381,
178904012,,,,,,
178904014,2064.0,1774523.0,,66.0,0.0011631294719764128,
178904015,3434.0,15870676.0,5.0,545.0,0.0002163738961087732,0.009174311926605505
178904041,2536.0,7770076.0,,,0.0003263803339890112,
178904043,2794.0,5390697.0,,,0.0005183003236872709,
178904046,5283.0,9045162.0,,,0.00058406914105021,
178904047,5126.0,6517370.0,,,0.0007865135783299091,
178904048,3352.0,6136693.0,,,0.0005462225338631083,
178904049,2156.0,5570770.0,,,0.00038702010673569365,
178904050,6287.0,5548845.0,,,0.001133028585228097,
178904054,1746.0,2919014.0,,,0.0005981471825760342,
178904055,3706.0,10851517.0,,,0.0003415190705594434,
178904056,3558.0,10478288.0,,,0.0003395592867842533,
178904057,3679.0,5684978.0,,,0.0006471441050431506,
178904101,16270.0,2933874.0,,,0.005545568759939929,
178904104,13997.0,4147741.0,,,0.0033746080095165055,
178904106,11094.0,5031039.0,,,0.002205111111243622,
178904107,10764.0,4551996.0,,,0.0023646769461133092,
178904108,14257.0,3234538.0,,,0.0044077392196350765,
178904110,11620.0,3197291.0,,,0.003634326684684003,
178904111,21480.0,3849794.0,,,0.00557951931973503,
178904115,11982.0,4904981.0,,,0.002442822918172364,
178904116,25740.0,3632546.0,,,0.007085939173241027,
178904117,18197.0,3580722.0,,,0.005081935989445704,
178904118,10692.0,3544250.0,,,0.0030167172180292023,
178904121,13841.0,3071213.0,,,0.004506688399664888,
178904122,15279.0,3593981.0,,,0.004251274561551661,
178904123,9669.0,3623596.0,,,0.002668343821993401,
178904124,14176.0,3966203.0,,,0.0035741993034648,
178904125,5257.0,3436078.0,,,0.0015299419861830844,
178904127,18524.0,4776057.0,,,0.0038785131751987046,
178904130,15056.0,3258442.0,,,0.00462061316420547,
178904132,14276.0,3801103.0,,,0.003755751948842218,
178904134,16539.0,4151043.0,,,0.003984299849459521,
178904136,9729.0,4998330.0,,,0.001946450114338189,
178904138,18987.0,5608211.0,,,0.0033855716198980387,
178904139,9135.0,4312462.0,,,0.002118279534984888,
178904140,16055.0,3261073.0,,,0.004923226189662114,
178904141,16443.0,3204155.0,,,0.005131774211921708,
178904142,19209.0,4881460.0,,,0.0039350931893326994,
178904143,,2822825.0,,,,
178904146,13845.0,3432933.0,,,0.0040329945268375465,
178904148,16490.0,3875702.0,,,0.004254713081655917,
178904149,15834.0,4787367.0,,,0.0033074548076218097,
178904150,17863.0,4551425.0,,,0.003924704900113701,
178904151,13895.0,4051969.0,,,0.003429197015080816,
178904152,12405.0,5751335.0,,,0.0021568905306333227,
178904153,23669.0,1430416.0,,,0.016546934598047,
178904154,14413.0,4520393.0,,,0.0031884395892127076,
178904157,17152.0,4886717.0,,,0.0035099229196206777,
178904158,14343.0,5381405.0,,,0.0026652890834270976,
178905041,5057.0,5274716.0,,,0.0009587246024240926,
178906001,93.0,2781631.0,,81.0,3.3433622216606014e-05,
178906041,93.0,1754043.0,,,5.30203649511443e-05,
178906101,93.0,1881201.0,,,4.943650359530959e-05,
178906103,93.0,927701.0,,,0.00010024781691514831,
178908001,45755.0,1827396.0,,45.0,0.025038360596170726,
178908041,21677.0,1309707.0,,,0.01655103011589615,
178908101,34736.0,2192751.0,,,0.0158412879528957,
178909001,1798.0,6432698.0,9.0,164.0,0.00027950946865529827,0.054878048780487805
178909004,,19001.0,,,,
178909005,,649137.0,,21.0,,
178909041,4304.0,4441034.0,,,0.0009691436723970138,
178909042,9432.0,3465909.0,,,0.002721364005806269,
178909101,3514.0,1840791.0,,,0.0019089619625476222,
178909103,4026.0,2497160.0,,,0.0016122314949782953,
178909105,15362.0,4091013.0,,,0.003755060177027059,
178912001,9640.0,12325466.0,9.0,264.0,0.0007821205299661692,0.03409090909090909
178912002,,864047.0,,46.0,,
178912041,39433.0,7918060.0,,,0.004980134022727789,
178912101,57298.0,6537662.0,,,0.008764295248056568,
178912104,75492.0,6336525.0,,,0.01191378555280694,
178913001,,3199268.0,,59.0,,
178913041,,1884812.0,,,,
178913101,103.0,3173529.0,,,3.2455981968338715e-05,
178914001,,14557110.0,11.0,447.0,,0.024608501118568233
178914004,,,,,,
178914041,5337.0,5963140.0,,,0.0008949982727220894,
178914101,300.0,5641779.0,,,5.317471669840311e-05,
178914103,794.0,5006936.0,,,0.0001585800177993088,
178914105,,5100047.0,,,,
178914106,257.0,3547738.0,,,7.244052407477666e-05,
178915001,5963.0,6379882.0,6.0,144.0,0.00093465678518819,0.041666666666666664
178915002,,,,,,
178915041,7138.0,5037542.0,,,0.001416960890847163,
178915102,52742.0,3729444.0,,,0.014142054418835622,
178915104,53715.0,4725718.0,,,0.011366526737312721,
179901001,38912.0,6249640.0,10.0,128.0,0.006226278633649298,0.078125
179901002,1612.0,684747.0,8.0,28.0,0.0023541541620481724,0.2857142857142857
179901041,88506.0,5752836.0,,,0.015384759794995024,
179901101,17871.0,1708025.0,,,0.010462961607704805,
179901102,67876.0,3364683.0,,,0.020173074253949035,
179901103,79931.0,2850855.0,,,0.028037553646186847,
180901001,,3828847.0,,46.0,,
180901041,93.0,1630566.0,,,5.703540979022008e-05,
180901101,,1036139.0,,,,
180902001,,1917631.0,,42.0,,
180902041,,720158.0,,,,
180902101,200.0,1128893.0,,,0.00017716470914426788,
180903001,500.0,1738920.0,,12.0,0.0002875347917097969,
180904101,,1957602.0,,,,
181901001,,7499114.0,,170.0,,
181901041,22040.0,4701918.0,,,0.004687448824075622,
181901102,39857.0,5764776.0,,,0.006913885292333995,
181901103,,4830387.0,,,,
181905001,451.0,5490891.0,,119.0,8.213603220315246e-05,
181905041,451.0,3833154.0,,,0.00011765767824616491,
181905102,451.0,5579870.0,,,8.082625580882708e-05,
181906001,79467.0,8476844.0,,124.0,0.009374597432723782,
181906041,,5160225.0,,,,
181906102,102876.0,7764281.0,,,0.013249906849069477,
181906104,22116.0,4201531.0,,,0.005263795506923547,
181907001,,13897767.0,,277.0,,
181907041,747.0,6172440.0,,,0.00012102183253300154,
181907101,125166.0,5359388.0,,,0.023354532271222014,
181907102,237038.0,4683671.0,,,0.05060944716227933,
181907103,131415.0,5744504.0,,,0.022876648706311283,
181907104,183200.0,6051632.0,,,0.030272825578290287,
181908001,661.0,7774491.0,5.0,233.0,8.502164321754312e-05,0.02145922746781116
181908041,403.0,3411797.0,,,0.00011811957159233096,
181908042,295.0,3952291.0,,,7.464025295708235e-05,
181908101,1659.0,4170794.0,,,0.0003977659889220134,
181908102,612.0,6108239.0,,,0.00010019254321908491,
181908103,1075.0,2515259.0,,,0.00042739137400959505,
182901001,4611.0,1483762.0,,13.0,0.0031076412524380596,
182902001,10023.0,2867352.0,,18.0,0.0034955596662007314,
182903001,43576.0,8950254.0,,171.0,0.004868688642802763,
182903002,,209641.0,,43.0,,
182903041,9507.0,4571326.0,,,0.002079702913334118,
182903105,320865.0,14804968.0,,,0.0216727925382885,
182904001,,2282227.0,,29.0,,
182904101,21165.0,1425493.0,,,0.014847494866688226,
182905001,11017.0,2163935.0,,17.0,0.00509118804400317,
182906101,3238.0,1155658.0,,,0.0028018669883304575,
183801001,,,,13.0,,
183801002,,,,15.0,,
183801003,,,,13.0,,
183901001,,3476239.0,,42.0,,
183901101,12038.0,2127435.0,,,0.005658457250162755,
183902001,73029.0,7702053.0,,203.0,0.009481757656043135,
183902042,,2731709.0,,,,
183902101,,2970913.0,,,,
183902103,100.0,2287117.0,,,4.3723167638559814e-05,
183902104,3343.0,3284610.0,,,0.001017776844130658,
183904001,2635.0,4934123.0,,18.0,0.0005340361397557378,
184801001,,,,56.0,,
184901001,1476.0,2239987.0,,35.0,0.0006589323955897958,
184901041,1063.0,966709.0,,,0.001099607017209936,
184901101,7554.0,2072618.0,,,0.0036446658284353412,
184902001,22925.0,8841333.0,,229.0,0.00259293479840653,
184902041,68504.0,4670162.0,,,0.014668441908439151,
184902106,,4080342.0,,,,
184902107,,3220429.0,,,,
184902108,,4142088.0,,,,
184902109,254.0,3490276.0,,,7.277361446487326e-05,
184903001,59752.0,19932875.0,23.0,478.0,0.0029976608993935896,0.04811715481171548
184903041,2058.0,6738873.0,,,0.00030539231114757616,
184903042,1578.0,6722350.0,,,0.00023473933966544437,
184903102,1655.0,3802631.0,,,0.0004352249797574364,
184903103,94666.0,4121426.0,,,0.022969234434877635,
184903105,1136.0,4311132.0,,,0.0002635038778678083,
184903106,1641.0,4301530.0,,,0.00038149216674067133,
184903108,1562.0,4461535.0,,,0.00035010371990805856,
184903109,54873.0,5422555.0,,,0.010119399434399467,
184903110,80766.0,4768522.0,,,0.0169373235564395,
184904001,1865.0,3576654.0,,69.0,0.0005214370749868452,
184904041,1705.0,1809387.0,,,0.0009423080855560475,
184904101,4208.0,3069367.0,,,0.0013709667172416983,
184907001,5312.0,11778084.0,5.0,440.0,0.0004510071417388431,0.011363636363636364
184907009,,2887900.0,,,,
184907041,58942.0,7084028.0,,,0.008320407542149749,
184907101,9741.0,4170222.0,,,0.0023358468685839746,
184907102,76144.0,4702820.0,,,0.016191136382000586,
184907103,-5177.0,4427938.0,,,-0.001169167228628766,
184907104,79363.0,4873577.0,,,0.01628434310158637,
184907105,18624.0,4016136.0,,,0.0046372931593950005,
184907110,113215.0,3344522.0,,,0.03385087614911787,
184908001,3749.0,3948337.0,,90.0,0.0009495136813296333,
184908041,1905.0,2137338.0,,,0.0008912956210014514,
184908101,13718.0,3632118.0,,,0.0037768596725106397,
184909001,6336.0,4876878.0,,99.0,0.0012991918190284851,
184909041,6806.0,2200651.0,,,0.0030927211993178384,
184909101,6488.0,2980064.0,,,0.002177134450803741,
184909102,26410.0,2776279.0,,,0.009512732690050244,
184911101,8336.0,2024693.0,,,0.0041171673927849805,
185901001,8410.0,1650011.0,,22.0,0.005096935717398248,
185901041,36510.0,621074.0,,,0.058785265523915026,
185901101,63007.0,1755441.0,,,0.03589240538417412,
185902001,12940.0,2298169.0,,35.0,0.00563056937936244,
185902041,272.0,974846.0,,,0.0002790184295775948,
185902101,115850.0,1947182.0,,,0.05949623609914225,
185903001,16541.0,3462435.0,11.0,87.0,0.004777273797197637,0.12643678160919541
185903041,74744.0,1934741.0,,,0.038632561154180324,
185903101,153528.0,2125899.0,,,0.07221791816074047,
185903102,149163.0,1879936.0,,,0.0793447223735276,
185904001,18899.0,2465174.0,,12.0,0.007666395962313411,
186901001,8102.0,4951732.0,,10.0,0.0016361951737291114,
186902001,,6862034.0,16.0,157.0,,0.10191082802547771
186902041,,4923926.0,,,,
186902101,,3550077.0,,,,
186902102,,3766963.0,,,,
186902104,176037.0,2357849.0,,,0.07465999731110856,
186903001,,1676267.0,,27.0,,
186903041,,26151.0,,,,
186903101,55817.0,1668516.0,,,0.03345308046191946,
187901001,,6257282.0,,25.0,,
187903001,,971741.0,,15.0,,
187903041,18322.0,412504.0,,,0.04441653899113705,
187903101,4634.0,885309.0,,,0.005234330612249509,
187904001,7300.0,3229615.0,,63.0,0.002260331339803661,
187904041,7176.0,1827885.0,,,0.003925848726807212,
187904103,5247.0,3514608.0,,,0.0014929118695456221,
187906001,,725377.0,,8.0,,
187906101,2726.0,694194.0,,,0.003926856181413265,
187907002,1086.0,7855944.0,8.0,219.0,0.00013823927461804718,0.0365296803652968
187907004,,266206.0,,66.0,,
187907041,1179.0,6129579.0,,,0.00019234599961922343,
187907102,76818.0,3336764.0,,,0.02302170606012292,
187907103,142474.0,3253619.0,,,0.04378939267320482,
187907104,2399.0,3025180.0,,,0.0007930106638282681,
187907106,80105.0,3253106.0,,,0.02462415918817278,
187910001,3738.0,4338885.0,,63.0,0.0008615116556442496,
187910101,3738.0,4745602.0,,,0.0007876766741079425,
188901001,832.0,21225912.0,5.0,500.0,3.919737347445895e-05,0.01
188901002,238.0,24202527.0,21.0,444.0,9.833683895900621e-06,0.0472972972972973
188901003,,3141565.0,,,,
188901004,124574.0,23675808.0,51.0,353.0,0.0052616578069901564,0.14447592067988668
188901005,56203.0,20495056.0,11.0,491.0,0.0027422711116280923,0.02240325865580448
188901041,238.0,6001749.0,,,3.9655107202917014e-05,
188901042,2471.0,6361998.0,,,0.0003883999963533469,
188901043,238.0,6156786.0,,,3.865653280786436e-05,
188901044,,11167277.0,,,,
188901045,119.0,6843847.0,,,1.7387881406466274e-05,
188901046,119.0,6067250.0,,,1.961349870204788e-05,
188901047,55151.0,7118632.0,,,0.0077474155146663014,
188901048,238.0,8484360.0,,,2.8051614971547647e-05,
188901049,119.0,3637696.0,,,3.27130139516881e-05,
188901050,62504.0,3195793.0,,,0.01955821293807202,
188901052,63009.0,2901971.0,,,0.021712484376997566,
188901053,69645.0,2811755.0,,,0.02476922775988662,
188901101,475.0,4070065.0,,,0.00011670575285652686,
188901102,119.0,3107671.0,,,3.829234175689769e-05,
188901103,357.0,3715648.0,,,9.608014537437346e-05,
188901104,594.0,5539332.0,,,0.00010723314652380468,
188901105,481846.0,6914598.0,,,0.0696853237165776,
188901106,97586.0,4432947.0,,,0.022013798044506285,
188901107,103947.0,4777338.0,,,0.021758351617574473,
188901108,87655.0,3727765.0,,,0.023514089541588592,
188901109,48625.0,3746068.0,,,0.012980276919692862,
188901110,,3344859.0,,,,
188901111,151468.0,4643787.0,,,0.032617344421697204,
188901112,594.0,3318341.0,,,0.00017900511128904472,
188901113,119.0,3277698.0,,,3.630596839611215e-05,
188901114,,3479610.0,,,,
188901115,41605.0,6265366.0,,,0.0066404739962517756,
188901119,238.0,3537510.0,,,6.727896175558514e-05,
188901120,238.0,3473478.0,,,6.851921906515602e-05,
188901121,,3317247.0,,,,
188901122,119.0,2461654.0,,,4.834148097173689e-05,
188901123,357.0,3569118.0,,,0.00010002471198766754,
188901124,249972.0,6010418.0,,,0.04158978626777705,
188901125,109576.0,4480078.0,,,0.02445850273142566,
188901126,57907.0,4809907.0,,,0.012039110111692388,
188901127,119.0,3450864.0,,,3.4484117600693625e-05,
188901128,119.0,3613037.0,,,3.293628047540061e-05,
188901130,55422.0,3066956.0,,,0.018070686374372504,
188901131,,3431996.0,,,,
188901132,45541.0,4696868.0,,,0.009696035741264179,
188901133,347956.0,5010297.0,,,0.06944817842135906,
188901134,195040.0,4794519.0,,,0.04067978456233044,
188901135,,3214892.0,,,,
188901138,,3554353.0,15.0,178.0,,0.08426966292134831
188901139,,3103675.0,,,,
188901140,119.0,8513634.0,,,1.3977579961741367e-05,
188901141,357.0,4624122.0,,,7.720384540027275e-05,
188901142,,2797568.0,,,,
188901143,95499.0,4866831.0,,,0.019622419599119017,
188901170,119.0,3537352.0,,,3.364098342488958e-05,
188902001,,3905261.0,,88.0,,
188902042,14167.0,2491523.0,,,0.005686080361289059,
188902101,,3072336.0,,,,
188902103,,1237998.0,,,,
188903001,2425.0,3834649.0,,53.0,0.0006323916478405195,
188903041,1660.0,2339769.0,,,0.0007094717469972463,
188903101,150690.0,4589130.0,,,0.032836289231292205,
188904001,,4288076.0,,106.0,,
188904041,571.0,3392040.0,,,0.00016833527906510537,
188904101,7862.0,3566484.0,,,0.002204411964276301,
189901001,120653.0,2984208.0,8.0,26.0,0.04043049278066408,0.3076923076923077
189902001,73137.0,4682292.0,27.0,89.0,0.015619914349639023,0.30337078651685395
189902041,92466.0,2626974.0,,,0.03519867345470492,
189902101,139509.0,4446144.0,,,0.03137752623396813,
190903001,-660.0,4790088.0,,124.0,-0.0001377845250442163,
190903041,30585.0,2932241.0,,,0.01043058875447141,
190903051,4645.0,2573143.0,,,0.0018051853317130062,
190903101,36730.0,2942699.0,,,0.01248173870314293,
191901001,,9990137.0,,237.0,,
191901002,,22447287.0,5.0,394.0,,0.012690355329949238
191901003,,765253.0,,,,
191901004,,502630.0,,65.0,,
191901041,,4220652.0,,,,
191901043,,5320076.0,,,,
191901101,,2725835.0,,,,
191901104,,2405956.0,,,,
191901105,,3160392.0,,,,
191901106,,2912928.0,,,,
191901107,,2888677.0,,,,
191901108,,6759719.0,,,,
191901110,,2471051.0,,,,
191901111,,3935772.0,,,,
191901112,,2873133.0,,,,
191901113,,3292363.0,,,,
191901114,,3167776.0,,,,
192901001,58760.0,16008068.0,7.0,60.0,0.0036706490752038286,0.11666666666666667
192901041,25694.0,4759453.0,,,0.005398519535753373,
192901101,62193.0,5324290.0,,,0.01168099408559639,
193801001,,,,7.0,,
193801101,,,,6.0,,
193902001,12396.0,3754280.0,,20.0,0.003301831509637001,
194902001,2803.0,1928052.0,,17.0,0.0014537989639283589,
194902101,616.0,1184577.0,,,0.0005200168498966297,
194903001,665.0,2419739.0,,48.0,0.0002748230284340584,
194903102,690.0,1301648.0,,,0.0005300972305876858,
194903103,17173.0,2415336.0,,,0.0071099838697390345,
194904002,647.0,2722032.0,,37.0,0.0002376900785883487,
194904103,20722.0,2390333.0,,,0.008669085018698232,
194905001,,1658465.0,,40.0,,
194905041,,1278016.0,,,,
194905101,,3158766.0,,,,
195901001,-43482.0,11116002.0,10.0,176.0,-0.003911658166308354,0.056818181818181816
195901042,,6228616.0,,,,
195901101,,3683170.0,,,,
195901106,200862.0,7809422.0,,,0.02572046945343714,
195901109,4617.0,4397955.0,,,0.0010498061030638104,
195902001,17658.0,2688553.0,,10.0,0.006567845231245209,
196901001,479.0,874920.0,,11.0,0.0005474786266172907,
196901102,1100.0,904455.0,,,0.0012162020222122715,
196902001,,2660186.0,,29.0,,
196902102,350.0,2116783.0,,,0.00016534524322993902,
196903001,2200.0,11484672.0,,51.0,0.00019155967188266238,
196903042,,637990.0,,,,
196903103,9196.0,3098569.0,,,0.002967821597647172,
197902001,,3570607.0,,13.0,,
198901001,197.0,1626454.0,,26.0,0.0001211223926406772,
198901041,4601.0,940604.0,,,0.004891537777853379,
198901101,197.0,1808838.0,,,0.00010890969782810843,
198902101,,1542012.0,,11.0,,
198903001,24861.0,3445815.0,,65.0,0.007214838869759404,
198903041,22560.0,3303919.0,,,0.00682825456677358,
198903101,22703.0,4094214.0,,,0.005545142486445506,
198905002,48594.0,3024887.0,,44.0,0.01606473233545584,
198905042,47915.0,1708144.0,,,0.02805091374029356,
198905104,40998.0,3504627.0,,,0.011698249200271526,
198906001,17030.0,1472518.0,,38.0,0.011565223650916322,
198906101,9803.0,3707442.0,,,0.002644141162558983,
199901001,165.0,21611780.0,8.0,591.0,7.634725136013784e-06,0.01353637901861252
199901002,83.0,1615479.0,5.0,86.0,5.13779504407052e-05,0.05813953488372093
199901004,97712.0,17942358.0,20.0,552.0,0.005445883980243846,0.036231884057971016
199901042,99.0,5921939.0,,,1.6717497427785054e-05,
199901043,164.0,7040514.0,,,2.3293753836722715e-05,
199901044,93.0,5956850.0,,,1.561227830145127e-05,
199901101,131.0,7357539.0,,,1.780486654572949e-05,
